transactionHash,date,harvested_amount,tokens_to_depositors,tokens_to_dao,cum_tokens_to_depositors,cum_tokens_to_dao
0x8f9e527adf407a75bd2c420a3ff80bb20d4b7f090ea4f24d559c824cd0e450bb,2021-08-01 10:52:44,211.50460768535794,190.35414691682215,21.150460768535794,19590.65858828101,2176.7398431423344
0x920e13a6fa37790ece36016382f672d77e5434ae98871db79ee71bdeb290d737,2021-08-01 17:07:03,207.45539811929467,186.7098583073652,20.74553981192947,19777.368446588374,2197.485382954264
0x6e021186c3cca78ac11b72f3d74bd6c191c1a169a8f2d446447a988c79e53962,2021-08-01 23:17:47,210.49496956310662,189.44547260679596,21.049496956310662,19966.81391919517,2218.5348799105745
0x43818942a98629ff0de991efcbf2453cf07abdd500b2a77576311e5edc24f834,2021-08-02 05:28:59,215.9817788463519,194.3836009617167,21.59817788463519,20161.197520156886,2240.13305779521
0x1868b0601f034f315f1da07b121cf48f1bb5ad7531d32145c7e44d39415f7cbd,2021-08-02 11:43:21,226.46438105073835,203.81794294566453,22.646438105073837,20365.01546310255,2262.7794959002836
0x9dcec7f7a047c4e26f0e12f8a85766cf05874e54552477ab82f9023793063f5e,2021-08-02 18:20:20,242.13499169578364,217.92149252620527,24.213499169578366,20582.936955628757,2286.992995069862
0x6738fa9a06ca9fb2fee7f024f1c2834d5645d6fa2c8ec78d6bbd350ea9785cc1,2021-08-03 00:40:06,221.5632288931878,199.40690600386904,22.156322889318783,20782.343861632624,2309.1493179591807
0x7516d9e541ce32b0cdfa24524996b5b51112c1bb21e1e7c95fc0d882c5b8ccad,2021-08-03 07:04:15,213.38032064353854,192.04228857918469,21.338032064353854,20974.38615021181,2330.4873500235344
0x48950a98b60f6ccf240ff79f21b3092a9cb9569461f1830541a48e6e4eb88239,2021-08-03 13:22:29,218.777903096377,196.9001127867393,21.877790309637703,21171.286262998547,2352.3651403331723
0x5225213801edb9ab2d12497ea199c7e6bd3509208da02b31bdf8cb16dcb86e29,2021-08-03 19:45:43,218.10794026986053,196.29714624287448,21.810794026986056,21367.583409241422,2374.1759343601584
0xc9da35f36eaa297a6227f0db4f9e9c677d5618818cbb4aae0b32cf21815d070c,2021-08-04 02:03:44,209.9526404693347,188.95737642240124,20.99526404693347,21556.540785663823,2395.1711984070917
0x4290311d455bbe49f8c94fbbdb734b400d4edb83f3adc2fb178867b383532f01,2021-08-04 08:21:29,208.00277098126958,187.2024938831426,20.80027709812696,21743.743279546965,2415.9714755052187
0x26d0f1521c75beef4bc716717acabf876f7f1287eb81774a1bc53818a3da5b37,2021-08-04 15:10:52,228.2968099468985,205.46712895220864,22.829680994689852,21949.210408499173,2438.8011564999088
0xbe55ae0cc706faa0fdf7bc354a5e4398bbcc0b0187a6dd3ba2c318b685e47333,2021-08-05 21:40:34,952.0810720322927,856.8729648290634,95.20810720322928,22806.083373328238,2534.009263703138
0x3c701505c16e5b675928c9de5626fc4cf1169cc7191db6ee46be286237d9761e,2021-08-06 21:40:47,656.1374524330072,590.5237071897064,65.61374524330073,23396.607080517944,2599.623008946439
0x17247723cf9470a4ece34267f04cc77d3b45be74cfa06726a7d4709d3a6d9561,2021-08-07 21:37:52,624.9878958220673,562.4891062398606,62.49878958220674,23959.096186757804,2662.1217985286457
0xc16a45be79ab722dbcf8bbf35c993ec2292817f116005279e4e43057d6cd739d,2021-08-08 21:37:24,514.74951024282,463.27455921853795,51.474951024282,24422.370745976343,2713.5967495529276
0x151f922c9af86abed1ff95c123b0df5c5b3aa5117c1425f139fea3da6559bd96,2021-08-09 22:58:56,673.8361555586457,606.4525400027811,67.38361555586458,25028.823285979124,2780.9803651087923
0x31efc717cb8094a5e8e10b9eaa5c57e234ed38d7e2034f91070959429edc93a7,2021-08-10 11:18:05,332.74702868190775,299.47232581371696,33.27470286819078,25328.29561179284,2814.255067976983
0x1bb5a4577a91d17601aa7bb4a60e878087294be350bd2cacd5ceb183ef81367b,2021-08-11 15:52:30,784.1430948174769,705.7287853357293,78.4143094817477,26034.02439712857,2892.6693774587307
0x3f17f8c2f7f2ed6ab76510e520b565c8148050a9658dfd3f4116fce275156b66,2021-08-12 11:17:16,577.2895770573491,519.5606193516142,57.72895770573491,26553.585016480185,2950.3983351644656
0x9a42dc4833723e15b94c8ae704b7eaf666837dbbb675876e891523623f9fcdfd,2021-08-13 11:18:58,709.6380755291796,638.6742679762616,70.96380755291796,27192.259284456446,3021.3621427173834
0xa9476d960986cb367278bacaacc28277f004f15f9350653b893a3a31e6a77c75,2021-08-15 12:12:24,1000.5403080122803,900.4862772110523,100.05403080122804,28092.7455616675,3121.4161735186117
0x7807ca023e06fc49d3a19b08e1cd1f959e627149da56a81297972b1a8824a9a9,2021-08-16 16:12:50,621.2250383378594,559.1025345040734,62.12250383378594,28651.848096171572,3183.538677352398
0x9b3558ba5a474c196cc2b396741ebab2e264c89a22857541007eebca422d2ab3,2021-08-18 10:32:21,1032.6305003868335,929.3674503481502,103.26305003868336,29581.21554651972,3286.8017273910814
0xaf870e967155acdca7af19fcd97ec17448ee8e5d4a8f545efaee982c8f13bbaf,2021-08-18 19:35:09,211.06501468181887,189.958513213637,21.10650146818189,29771.17405973336,3307.908228859263
0xb0d29589ba7ea518e6da94ffa066f7ad82e4bcd0e48d255b8657272203b46239,2021-08-20 10:33:22,703.4348663061288,633.0913796755159,70.34348663061289,30404.265439408875,3378.251715489876
